dataset,esn,unit,flight_cycle,datetime,operator,depart_icao,destination_icao,hpc_eff_mod,hpc_flow_mod,tra,t2,t24,t30,t50,p2,p15,p30,nf,nc,epr,ps30,phi,nrf,nrc,bpr,farb,htbleed,nf_dmd,pcnfr_dmd,w31,w32
train_FD001,999089,89,173,2018-02-03 20:09:42,FRON,KCOS,KLAS,0.002,0.0003,100,518.67,643.7,1605.06,1420.3600000000001,14.62,21.61,551.78,2388.18,9084.43,1.3,48.02,519.84,2388.17,8152.54,8.5577,0.03,395,2388,100,38.66,23.2052
train_FD001,999089,89,174,2018-02-03 22:01:00,FRON,KLAS,KIAD,0.0023,0.0002,100,518.67,643.44,1599.78,1420.475,14.62,21.61,551.88,2388.22,9083.76,1.3,48.08,519.71,2388.23,8146.38,8.5016,0.03,395,2388,100,38.46,23.0903
train_FD001,999068,68,151,2018-01-22 11:21:00,FRON,KDCA,KDEN,-0.0047,-0.0004,100,518.67,643.57,1598.94,1414,14.62,21.61,552.41,2388.11,9108.65,1.3,47.59,520.76,2388.13,8173.95,8.4886,0.03,396,2388,100,38.63,23.256
train_FD001,999068,68,152,2018-01-22 12:20:29,FRON,KDCA,KDEN,-0.0002,-0.0004,100,518.67,642.86,1598.35,1418.225,14.62,21.61,552.03,2388.09,9102.7,1.3,47.69,521.2,2388.08,8187.51,8.466,0.03,395,2388,100,38.64,23.2538
train_FD001,999068,68,153,2018-01-22 16:45:00,FRON,KDEN,KDCA,-0.0014,0.0002,100,518.67,643.79,1601.08,1413.94,14.62,21.61,552.93,2388.13,9109.89,1.3,47.55,520.29,2388.13,8174.15,8.4487,0.03,394,2388,100,38.64,23.0898
train_FD001,999068,68,154,2018-01-22 17:45:07,FRON,KDEN,KDCA,-0.0011,-0.0005,100,518.67,643.01,1595.7,1413.935,14.62,21.61,552.6,2388.14,9116.59,1.3,47.72,521.02,2388.13,8183.25,8.5002,0.03,395,2388,100,38.61,23.155
train_FD001,999068,68,155,2018-01-23 05:07:00,FRON,KDCA,KDEN,-0.0016,-0.0003,100,518.67,642.88,1594.03,1413.545,14.62,21.61,552.11,2388.12,9113.79,1.3,47.62,520.98,2388.11,8182.38,8.4836,0.03,396,2388,100,38.58,23.0947
train_FD001,999068,68,156,2018-01-23 06:07:00,FRON,KDCA,KDEN,0.0017,0.0003,100,518.67,642.86,1596.64,1413.42,14.62,21.61,552.62,2388.11,9116.61,1.3,47.97,520.79,2388.09,8183.32,8.4869,0.03,393,2388,100,38.78,23.2697
train_FD001,999068,68,157,2018-01-23 10:16:00,FRON,KDEN,KDSM,-0.004,0.0002,100,518.67,643.3,1593.78,1414.4450000000002,14.62,21.61,552.98,2388.1,9118.28,1.3,47.74,520.56,2388.07,8183.25,8.5146,0.03,394,2388,100,38.65,23.1869
train_FD001,999068,68,158,2018-01-23 11:16:11,FRON,KDEN,KDSM,-0.0015,0.0005,100,518.67,643.1,1600.09,1415.455,14.62,21.61,552.55,2388.09,9116.66,1.3,47.76,520.75,2388.09,8183.17,8.4999,0.03,396,2388,100,38.53,23.1441
train_FD001,999068,68,159,2018-01-23 12:43:00,FRON,KDSM,KMCO,0.0038,0.0004,100,518.67,643.23,1599.6,1414.705,14.62,21.61,551.46,2388.14,9126.73,1.3,47.72,521.26,2388.04,8186.51,8.4752,0.03,395,2388,100,38.45,23.2203
train_FD001,999068,68,160,2018-01-23 13:42:58,FRON,KDSM,KMCO,0.0026,0,100,518.67,643.12,1596.07,1416.63,14.62,21.61,552.1,2388.14,9117.67,1.3,47.85,520.86,2388.16,8192.35,8.4703,0.03,396,2388,100,38.57,23.1056
train_FD001,999068,68,161,2018-01-23 16:34:00,FRON,KMCO,KSAN,-0.0005,0,100,518.67,643.03,1597.77,1417.295,14.62,21.61,552.59,2388.13,9118.73,1.3,47.72,520.63,2388.13,8186.71,8.4948,0.03,395,2388,100,38.55,23.2355
train_FD001,999068,68,162,2018-01-23 17:33:46,FRON,KMCO,KSAN,0.001,-0.0002,100,518.67,643.11,1596.99,1414.8049999999998,14.62,21.61,551.86,2388.09,9119.64,1.3,47.9,520.68,2388.12,8193.78,8.5144,0.03,395,2388,100,38.62,23.0959
train_FD001,999068,68,163,2018-01-23 22:46:00,FRON,KSAN,KMCO,0.0051,0.0003,100,518.67,643.1,1596.49,1418.875,14.62,21.61,552.78,2388.13,9119.46,1.3,47.96,520.16,2388.13,8192.16,8.5057,0.03,395,2388,100,38.72,23.0613
train_FD001,999068,68,164,2018-01-23 23:46:06,FRON,KSAN,KMCO,0.0041,-0.0004,100,518.67,643.07,1602.36,1413.08,14.62,21.61,552.14,2388.15,9116.74,1.3,47.88,520.6,2388.17,8189.66,8.4941,0.03,394,2388,100,38.69,23.1611
train_FD001,999068,68,165,2018-01-24 04:37:00,FRON,KMCO,KOKC,0.002,0.0001,100,518.67,643.29,1592.47,1415.92,14.62,21.61,551.84,2388.15,9119.86,1.3,48.08,520.16,2388.15,8190.86,8.4817,0.03,396,2388,100,38.44,23.1366
train_FD001,999068,68,166,2018-01-24 05:36:22,FRON,KMCO,KOKC,0.0032,0.0003,100,518.67,643.23,1599.62,1411.155,14.62,21.61,552.14,2388.12,9134.2,1.3,47.81,520.53,2388.18,8196.8,8.4785,0.03,395,2388,100,38.43,23.184
train_FD001,999068,68,167,2018-01-24 08:34:00,FRON,KOKC,KDEN,0.0022,0.0003,100,518.67,643.86,1596.02,1416.98,14.62,21.61,552.46,2388.16,9128.37,1.3,47.93,520.58,2388.19,8199.66,8.5036,0.03,396,2388,100,38.51,23.064
train_FD001,999068,68,168,2018-01-24 09:33:52,FRON,KOKC,KDEN,-0.003,0.0005,100,518.67,643.62,1596.68,1418.885,14.62,21.61,552.58,2388.13,9135.26,1.3,47.77,519.79,2388.12,8201.15,8.5409,0.03,395,2388,100,38.68,23.1706
train_FD001,999068,68,169,2018-01-24 11:13:00,FRON,KDEN,KLAS,0.0011,0.0001,100,518.67,643.34,1597.92,1416.6950000000002,14.62,21.61,551.75,2388.13,9128.6,1.3,47.79,520.21,2388.16,8199.62,8.5232,0.03,395,2388,100,38.63,23.1314
train_FD001,999068,68,170,2018-01-24 12:13:06,FRON,KDEN,KLAS,0.0012,0.0005,100,518.67,643.72,1602.32,1415.63,14.62,21.61,552.61,2388.11,9130.18,1.3,47.89,520.17,2388.15,8203.82,8.5008,0.03,395,2388,100,38.69,23.11
train_FD001,999068,68,171,2018-01-24 14:08:00,FRON,KLAS,KSJC,-0.001,0.0004,100,518.67,643.94,1608.22,1415.1100000000001,14.62,21.61,551.99,2388.16,9143.25,1.3,47.9,520.9,2388.1,8207.12,8.4587,0.03,394,2388,100,38.46,23.0604
train_FD001,999068,68,172,2018-01-24 15:08:04,FRON,KLAS,KSJC,-0.0033,0.0001,100,518.67,643.73,1603.63,1421.825,14.62,21.61,551.99,2388.13,9138.64,1.3,48.07,520.5,2388.17,8209.39,8.5214,0.03,396,2388,100,38.43,23.2017
train_FD001,999068,68,173,2018-01-24 16:34:00,FRON,KSJC,KLAS,0.0031,-0.0002,100,518.67,643.85,1607.81,1415.865,14.62,21.61,552.24,2388.14,9139.01,1.3,48.14,520.69,2388.07,8206.12,8.4776,0.03,395,2388,100,38.36,23.1627
train_FD001,999068,68,174,2018-01-24 17:34:08,FRON,KMCO,KSAN,-0.0031,0.0004,100,518.67,643.79,1596.92,1419.725,14.62,21.61,552.93,2388.16,9141.22,1.3,47.94,520.4,2388.19,8202.29,8.5098,0.03,395,2388,100,38.66,23.1143
train_FD001,999068,68,175,2018-01-24 17:34:23,FRON,KSJC,KLAS,0.0015,-0.0002,100,518.67,643.57,1606.71,1415.905,14.62,21.61,552.1,2388.12,9147.27,1.3,47.99,520.06,2388.14,8214.13,8.5127,0.03,398,2388,100,38.61,23.0998
train_FD001,999068,68,176,2018-01-24 19:37:00,FRON,KLAS,KMKE,-0.0003,-0.0004,100,518.67,643.36,1597.02,1421.0349999999999,14.62,21.61,551.68,2388.1,9138.57,1.3,47.81,520.66,2388.18,8208.49,8.4559,0.03,395,2388,100,38.54,22.9872
train_FD001,999068,68,177,2018-01-25 06:03:00,FRON,KMKE,KMIA,-0.0011,0.0003,100,518.67,643.35,1599.87,1415.5349999999999,14.62,21.61,552.12,2388.12,9144.8,1.3,48.05,520.35,2388.19,8213.25,8.5158,0.03,395,2388,100,38.57,23.1071
train_FD001,999073,73,109,2018-06-08 15:49:19,FRON,KTPA,KCVG,-0.0028,-0.0001,100,518.67,643.03,1594.99,1410.62,14.62,21.61,552.49,2388.15,9041.72,1.3,47.76,520.99,2388.19,8124.2,8.4591,0.03,395,2388,100,38.7,23.2292
train_FD001,999073,73,110,2018-06-08 18:10:33,FRON,KLAS,KCVG,0.0004,0.0003,100,518.67,643.16,1594.72,1412.885,14.62,21.61,552.66,2388.15,9036.39,1.3,47.96,521.09,2388.26,8124.97,8.4619,0.03,393,2388,100,38.64,23.1958
train_FD001,999073,73,111,2018-06-08 18:38:52,FRON,KCVG,KLAS,0.0005,0.0004,100,518.67,643.41,1595.09,1414.33,14.62,21.61,552.97,2388.2,9030.6,1.3,47.87,520.44,2388.12,8118.59,8.4522,0.03,394,2388,100,38.86,23.1755
train_FD001,999073,73,112,2018-06-09 00:10:49,FRON,KLAS,KMCO,0.0016,0.0003,100,518.67,642.85,1597.87,1410.025,14.62,21.61,552.84,2388.21,9038.27,1.3,47.9,520.78,2388.19,8119.29,8.4132,0.03,395,2388,100,38.7,23.2102
train_FD001,999073,73,113,2018-06-09 06:09:42,FRON,KMCO,KOMA,0.0001,0.0001,100,518.67,642.66,1590.98,1416.4450000000002,14.62,21.61,553.06,2388.18,9040.55,1.3,47.76,520.72,2388.21,8122.96,8.4787,0.03,393,2388,100,38.69,23.2188
train_FD001,999073,73,114,2018-06-09 10:15:48,FRON,KOMA,KSFO,0.0044,0.0002,100,518.67,643.12,1598.12,1416.29,14.62,21.61,553.18,2388.18,9037.65,1.3,47.65,520.93,2388.19,8121.56,8.4801,0.03,393,2388,100,38.82,23.1505
train_FD001,999073,73,115,2018-06-09 15:04:57,FRON,KSFO,KOMA,0.0005,-0.0004,100,518.67,642.98,1592.36,1410.05,14.62,21.61,552.72,2388.23,9041.71,1.3,47.73,520.55,2388.2,8125.47,8.4672,0.03,394,2388,100,38.82,23.1535
train_FD001,999073,73,116,2018-06-09 18:39:13,FRON,KCVG,KLAS,0.0007,0.0001,100,518.67,643.17,1597.11,1410.745,14.62,21.61,552.95,2388.17,9039.42,1.3,47.62,520.57,2388.26,8120.28,8.4818,0.03,393,2388,100,38.79,23.2836
train_FD001,999073,73,117,2018-06-09 18:47:35,FRON,KOMA,KMCO,0.0003,0.0001,100,518.67,643.25,1600.8,1415.2649999999999,14.62,21.61,552.89,2388.14,9041.54,1.3,47.71,520.91,2388.2,8116.92,8.4776,0.03,395,2388,100,38.77,23.2065
train_FD001,999073,73,118,2018-06-10 06:55:03,FRON,KMCO,KPVD,-0.0009,-0.0004,100,518.67,642.88,1591.25,1411.96,14.62,21.61,553.48,2388.23,9045.21,1.3,47.91,520.22,2388.21,8122.47,8.4657,0.03,393,2388,100,38.76,23.2783
train_FD001,999073,73,119,2018-06-10 10:42:28,FRON,KPVD,KDEN,0.0033,-0.0002,100,518.67,643.19,1593.86,1416.355,14.62,21.61,553,2388.23,9047.85,1.3,47.91,520.76,2388.25,8118.88,8.4893,0.03,395,2388,100,38.74,23.2197
train_FD001,999073,73,120,2018-06-10 16:36:41,FRON,KDEN,CYYC,0.0001,0,100,518.67,643.29,1586.19,1411.0549999999998,14.62,21.61,552.28,2388.2,9040.75,1.3,47.8,520.96,2388.22,8118.21,8.4752,0.03,394,2388,100,38.6,23.1894
train_FD001,999073,73,121,2018-06-10 19:50:06,FRON,CYYC,KDEN,0.003,0.0004,100,518.67,642.35,1597.84,1413.5,14.62,21.61,552.45,2388.19,9043.65,1.3,47.86,520.7,2388.24,8117.16,8.4953,0.03,395,2388,100,38.75,23.1465
train_FD001,999073,73,122,2018-06-11 00:22:35,FRON,KDEN,KABQ,-0.0013,0,100,518.67,642.96,1593.46,1411.71,14.62,21.61,552.12,2388.2,9041.43,1.3,47.93,520.14,2388.2,8117.21,8.4662,0.03,395,2388,100,38.52,23.2208
train_FD001,999073,73,123,2018-06-11 02:09:31,FRON,KABQ,KMCO,0.0001,-0.0001,100,518.67,643,1598.72,1416.3600000000001,14.62,21.61,552.14,2388.18,9038.56,1.3,47.7,520.69,2388.19,8120.07,8.5008,0.03,393,2388,100,38.45,23.2712
train_FD001,999073,73,124,2018-06-11 06:52:06,FRON,KMCO,KPVD,-0.0005,0.0004,100,518.67,642.89,1600.97,1414.375,14.62,21.61,552.35,2388.21,9044.2,1.3,47.65,520.66,2388.17,8119.23,8.5096,0.03,395,2388,100,38.71,23.2537
train_FD001,999073,73,125,2018-06-11 10:30:11,FRON,KPVD,KDEN,-0.0015,-0.0004,100,518.67,643.26,1594.71,1412.8200000000002,14.62,21.61,552.4,2388.21,9039.74,1.3,47.78,520.69,2388.21,8117.96,8.4869,0.03,392,2388,100,38.68,23.1723
train_FD001,999073,73,126,2018-06-11 16:24:24,FRON,KDEN,KJAX,0.0021,0,100,518.67,642.92,1587.93,1410.94,14.62,21.61,552.35,2388.18,9036.48,1.3,47.9,520.23,2388.22,8117.24,8.4974,0.03,394,2388,100,38.72,23.1987
train_FD001,999073,73,127,2018-06-11 20:29:57,FRON,KJAX,KPHL,-0.0017,0.0005,100,518.67,643.22,1591.04,1415.74,14.62,21.61,552.6,2388.2,9036.35,1.3,47.9,520.22,2388.21,8113.53,8.4769,0.03,395,2388,100,38.5,23.1507
train_FD001,999073,73,128,2018-06-12 07:05:45,FRON,KPHL,KCHS,0.0034,-0.0004,100,518.67,643.13,1584.75,1413.2849999999999,14.62,21.61,552.29,2388.23,9038.33,1.3,47.8,520.2,2388.21,8121.14,8.4889,0.03,395,2388,100,38.61,23.2891
train_FD001,999073,73,129,2018-06-12 09:41:06,FRON,KCHS,KDEN,0.0003,-0.0002,100,518.67,642.99,1597.12,1413.5149999999999,14.62,21.61,552.25,2388.19,9047.07,1.3,47.83,520.89,2388.24,8114.88,8.4577,0.03,395,2388,100,38.41,23.0721
train_FD001,999073,73,130,2018-06-12 14:12:40,FRON,KDEN,KMSN,-0.0005,0.0002,100,518.67,642.93,1593.49,1412.145,14.62,21.61,552.53,2388.22,9042.31,1.3,47.81,520.39,2388.24,8119.09,8.5091,0.03,394,2388,100,38.58,23.249
train_FD001,999073,73,131,2018-06-12 16:24:50,FRON,KDEN,KJAX,0.0012,0.0002,100,518.67,643.43,1592.84,1411.395,14.62,21.61,552.5,2388.17,9045.09,1.3,47.89,520.91,2388.23,8120.92,8.4656,0.03,392,2388,100,38.56,23.2545
train_FD001,999073,73,132,2018-06-12 17:08:48,FRON,KMSN,KDEN,0.0005,0.0003,100,518.67,642.86,1601.77,1414.5900000000001,14.62,21.61,551.99,2388.18,9052.65,1.3,47.71,520.75,2388.22,8119.16,8.515,0.03,395,2388,100,38.85,23.1931
train_FD001,999073,73,133,2018-06-12 20:40:51,FRON,KDEN,KLAS,-0.0022,0,100,518.67,643.22,1593.12,1416.0700000000002,14.62,21.61,552.35,2388.25,9051.18,1.3,47.74,520.12,2388.21,8118.48,8.5001,0.03,394,2388,100,38.68,23.2919
train_FD001,999073,73,134,2018-06-12 23:15:32,FRON,KLAS,KRDU,-0.0032,0.0005,100,518.67,643.48,1597.45,1415.0149999999999,14.62,21.61,552.69,2388.24,9043.06,1.3,47.93,520.3,2388.16,8121.05,8.4785,0.03,395,2388,100,38.75,23.1913
train_FD001,999073,73,135,2018-06-13 05:04:14,FRON,KRDU,KDEN,0.0012,0,100,518.67,643.01,1603.56,1413.8,14.62,21.61,552.24,2388.24,9030.73,1.3,48.04,520.65,2388.24,8119.41,8.4541,0.03,396,2388,100,38.42,23.0518
train_FD001,999067,67,154,2018-05-27 13:53:24,FRON,KLAX,KATL,0.0012,-0.0004,100,518.67,642.72,1591.88,1411.77,14.62,21.61,553.23,2388.1,9060.75,1.3,47.55,520.96,2388.03,8144.13,8.4642,0.03,393,2388,100,38.8,23.3124
train_FD001,999067,67,155,2018-05-27 18:52:31,FRON,KATL,KTTN,0.0013,-0.0003,100,518.67,643.01,1588.62,1408.47,14.62,21.61,553.47,2388.1,9065.74,1.3,47.42,521.13,2388.05,8145.91,8.4433,0.03,393,2388,100,38.9,23.2474
train_FD001,999067,67,156,2018-05-28 05:58:13,FRON,KTTN,KATL,0.0027,-0.0001,100,518.67,642.57,1594.01,1407.54,14.62,21.61,553.44,2388.08,9069.84,1.3,47.43,521.42,2388.12,8141.29,8.4236,0.03,393,2388,100,38.79,23.2802
train_FD001,999067,67,157,2018-05-28 09:32:34,FRON,KATL,KSJC,0.0014,0.0003,100,518.67,642.02,1595.51,1410.505,14.62,21.61,552.94,2388.17,9064.05,1.3,47.5,521.5,2388.13,8146.32,8.4234,0.03,394,2388,100,38.88,23.2944
train_FD001,999067,67,158,2018-05-28 13:33:55,FRON,KATL,KSJC,-0.0006,0.0003,100,518.67,643.57,1586.31,1407.38,14.62,21.61,553.34,2388.13,9069.65,1.3,47.72,521,2388.12,8144.58,8.4317,0.03,395,2388,100,38.76,23.1788
train_FD001,999067,67,159,2018-05-28 15:18:18,FRON,KSJC,KDEN,0.0024,-0.0003,100,518.67,643.01,1589.4,1407.34,14.62,21.61,553.92,2388.09,9066.92,1.3,47.48,521.24,2388.06,8145.15,8.4422,0.03,393,2388,100,38.71,23.2452
train_FD001,999067,67,160,2018-05-28 19:53:40,FRON,KCOS,KDEN,-0.0027,-0.0001,100,518.67,642.76,1598.03,1403.4,14.62,21.61,553.48,2388.11,9070.22,1.3,47.38,521.29,2388.14,8148.19,8.4547,0.03,395,2388,100,38.97,23.406
train_FD001,999067,67,161,2018-05-28 21:19:45,FRON,KDEN,KRNO,-0.0001,-0.0001,100,518.67,642.04,1588.36,1407.56,14.62,21.61,553.12,2388.12,9069.39,1.3,47.54,521.13,2388.07,8149.51,8.4089,0.03,393,2388,100,38.91,23.3588
train_FD001,999067,67,162,2018-05-29 11:00:35,FRON,KRNO,KDEN,-0.0005,-0.0003,100,518.67,643.16,1587.31,1412.27,14.62,21.61,552.67,2388.14,9069.01,1.3,47.5,521.15,2388.1,8149.81,8.4198,0.03,393,2388,100,38.67,23.2659
train_FD001,999067,67,163,2018-05-29 14:14:06,FRON,KDEN,KMSN,-0.0017,0.0001,100,518.67,643.33,1591.95,1410.97,14.62,21.61,552.69,2388.06,9060.74,1.3,47.64,522.17,2388.06,8146.63,8.4861,0.03,393,2388,100,38.99,23.3619
train_FD001,999067,67,164,2018-05-29 17:29:26,FRON,KMSN,KDEN,0.0007,0.0005,100,518.67,642.4,1586.17,1405.65,14.62,21.61,553.06,2388.08,9064.37,1.3,47.62,521.35,2388.16,8142.75,8.4661,0.03,392,2388,100,38.74,23.2598
train_FD001,999067,67,165,2018-05-30 02:20:31,FRON,KDEN,KPVD,0.0025,-0.0002,100,518.67,643.29,1593.13,1412.385,14.62,21.61,552.65,2388.09,9067.35,1.3,47.61,520.6,2388.06,8143.45,8.432,0.03,395,2388,100,38.97,23.2102
train_FD001,999067,67,166,2018-05-30 06:50:28,FRON,KPVD,KMCO,-0.0019,0.0001,100,518.67,642.58,1591.98,1407.88,14.62,21.61,553.77,2388.07,9064.81,1.3,47.67,521.46,2388.04,8150.62,8.4401,0.03,394,2388,100,38.88,23.2911
train_FD001,999067,67,167,2018-05-30 15:39:41,FRON,KMCO,KCOS,-0.0018,0.0001,100,518.67,642.21,1596.73,1405.27,14.62,21.61,553.22,2388.11,9072.22,1.3,47.59,521.07,2388.12,8144.29,8.4607,0.03,394,2388,100,38.86,23.2368
train_FD001,999067,67,168,2018-05-30 17:29:44,FRON,KMSN,KDEN,-0.0025,0,100,518.67,643.04,1596.59,1412.2649999999999,14.62,21.61,553.59,2388.06,9070.36,1.3,47.48,521.22,2388.09,8146.78,8.4434,0.03,393,2388,100,38.74,23.3897
train_FD001,999067,67,169,2018-05-30 21:00:44,FRON,KCOS,KMCO,0.0006,-0.0001,100,518.67,642.85,1588.94,1408.38,14.62,21.61,553.55,2388.08,9071.54,1.3,47.56,521.18,2388.08,8146.68,8.4249,0.03,392,2388,100,38.92,23.2941
train_FD001,999067,67,170,2018-05-31 06:44:36,FRON,KMCO,KCLT,-0.0004,-0.0004,100,518.67,642.34,1594.12,1405.38,14.62,21.61,552.46,2388.09,9067.41,1.3,47.58,520.3,2388.1,8145.34,8.4569,0.03,392,2388,100,38.57,23.3414
train_FD001,999067,67,171,2018-05-31 09:23:02,FRON,KCLT,KPVD,0.0013,0,100,518.67,642.21,1588.65,1407.58,14.62,21.61,553.14,2388.01,9063.89,1.3,47.5,521.62,2388.14,8139.79,8.4434,0.03,393,2388,100,38.85,23.3256
train_FD001,999067,67,172,2018-05-31 12:29:01,FRON,KPVD,KCLT,-0.001,-0.0001,100,518.67,642.53,1595.04,1404.84,14.62,21.61,552.84,2388.08,9067.46,1.3,47.58,520.96,2388.07,8143.58,8.4715,0.03,394,2388,100,38.74,23.2298
train_FD001,999067,67,173,2018-05-31 15:40:03,FRON,KMCO,KCOS,-0.0042,0.0004,100,518.67,642.62,1585.67,1410.26,14.62,21.61,552.79,2388.13,9067.11,1.3,47.55,520.96,2388.12,8146.84,8.4485,0.03,393,2388,100,38.76,23.3264
train_FD001,999067,67,174,2018-05-31 15:53:14,FRON,KCLT,KMCO,-0.003,0,100,518.67,643.12,1587.94,1410.655,14.62,21.61,553.28,2388.13,9068.3,1.3,47.69,521.37,2388.07,8142.66,8.4713,0.03,392,2388,100,38.72,23.3057
train_FD001,999067,67,175,2018-05-31 15:53:53,FRON,KCLT,KMCO,-0.0027,0.0004,100,518.67,642.33,1588.16,1406.02,14.62,21.61,552.55,2388.1,9065.48,1.3,47.73,521.66,2388.12,8147.86,8.4286,0.03,393,2388,100,38.81,23.3362
train_FD001,999067,67,176,2018-05-31 18:44:13,FRON,KMCO,KABQ,-0.0045,-0.0004,100,518.67,642.17,1589.11,1412.775,14.62,21.61,552.79,2388.09,9065.47,1.3,47.49,521.47,2388.09,8149.31,8.4553,0.03,393,2388,100,38.94,23.2976
train_FD001,999067,67,177,2018-05-31 23:29:37,FRON,KABQ,KDEN,-0.0003,0.0002,100,518.67,642.43,1591.16,1414.0900000000001,14.62,21.61,553.31,2388.09,9063.94,1.3,47.64,521.29,2388.1,8149.24,8.4536,0.03,395,2388,100,38.79,23.3098
train_FD001,999067,67,178,2018-06-01 02:13:14,FRON,KDEN,KLAS,0.0024,0,100,518.67,643.27,1590.74,1411.935,14.62,21.61,552.74,2388.08,9067.96,1.3,47.54,521.21,2388.11,8148.12,8.3974,0.03,393,2388,100,38.82,23.3102
train_FD001,999067,67,179,2018-06-01 05:02:19,FRON,KLAS,KDEN,-0.0015,-0.0003,100,518.67,643.22,1594.23,1410.155,14.62,21.61,552.14,2388.09,9066.51,1.3,47.64,521.07,2388.07,8145.7,8.4507,0.03,392,2388,100,38.76,23.2787
train_FD001,999067,67,180,2018-06-01 12:05:13,FRON,KDEN,KELP,-0.0004,-0.0004,100,518.67,643,1595.18,1404.56,14.62,21.61,552.96,2388.13,9066.59,1.3,47.62,521.45,2388.08,8145.82,8.4428,0.03,393,2388,100,38.87,23.1902
train_FD001,999078,78,171,2018-02-08 13:16:00,FRON,KLAS,KIND,-0.0011,-0.0002,100,518.67,643.81,1604.31,1418.6,14.62,21.61,552.12,2388.18,9096.36,1.3,48.08,519.75,2388.21,8161.72,8.527,0.03,397,2388,100,38.27,23.0785
train_FD001,999078,78,172,2018-02-08 14:16:02,FRON,KLAS,KIND,0.0009,0.0002,100,518.67,643.87,1603.2,1415.94,14.62,21.61,551.74,2388.17,9099.18,1.3,48.03,520.08,2388.2,8160.91,8.5209,0.03,395,2388,100,38.46,23.0434
train_FD001,999078,78,173,2018-02-08 18:21:45,FRON,KIND,KMCO,0.0029,0.0001,100,518.67,643.45,1596.39,1419.385,14.62,21.61,551.29,2388.21,9095.38,1.3,48.13,519.85,2388.23,8159.95,8.5123,0.03,396,2388,100,38.48,23.1599
train_FD001,999078,78,174,2018-02-09 09:05:00,FRON,KMCO,KBUF,0.0006,-0.0001,100,518.67,643.2,1603.23,1421.2,14.62,21.61,551.71,2388.15,9091.72,1.3,48.33,519.87,2388.23,8161.68,8.5381,0.03,396,2388,100,38.3,23.0374
train_FD001,999078,78,175,2018-02-09 10:04:25,FRON,KMCO,KBUF,-0.001,0.0001,100,518.67,643.23,1596.6,1419.165,14.62,21.61,551.6,2388.24,9090.13,1.3,48.22,519.11,2388.21,8160.8,8.5254,0.03,396,2388,100,38.25,23.126
train_FD001,999081,81,72,2018-04-23 21:47:59,FRON,KSNA,KDEN,0.0007,-0.0003,100,518.67,642.37,1596.08,1406.09,14.62,21.61,553.22,2388.1,9058.56,1.3,47.62,520.94,2388.12,8145.42,8.4477,0.03,393,2388,100,38.74,23.2892
train_FD001,999081,81,73,2018-04-24 09:09:37,FRON,KDEN,KMCI,0.0011,-0.0001,100,518.67,642.7,1595.19,1403.6,14.62,21.61,552.35,2388.11,9066.41,1.3,47.59,521.19,2388.14,8138.67,8.4411,0.03,393,2388,100,38.82,23.2691
train_FD001,999081,81,74,2018-04-24 11:18:58,FRON,KMCI,KPHL,-0.0023,0,100,518.67,642.55,1585.53,1413.075,14.62,21.61,552.9,2388.14,9062.86,1.3,47.47,521.7,2388.08,8136.63,8.437,0.03,393,2388,100,38.69,23.2489
train_FD001,999081,81,75,2018-04-24 15:06:51,FRON,KPHL,KMCI,-0.0028,-0.0001,100,518.67,643.32,1593.23,1410.0549999999998,14.62,21.61,552.8,2388.12,9058.09,1.3,47.65,520.85,2388.11,8140.51,8.4563,0.03,392,2388,100,38.66,23.2357
train_FD001,999081,81,76,2018-04-24 18:35:59,FRON,KDEN,KSNA,0.0015,0.0001,100,518.67,642.83,1593.73,1415.3049999999998,14.62,21.61,552.25,2388.09,9064.14,1.3,47.44,521.47,2388.1,8141.73,8.4526,0.03,391,2388,100,38.82,23.2364
train_FD001,999081,81,77,2018-04-24 20:18:30,FRON,KMCI,KDEN,-0.0039,-0.0002,100,518.67,642.96,1583.83,1412.225,14.62,21.61,552.62,2388.11,9058.77,1.3,47.7,521.43,2388.08,8144.41,8.464,0.03,393,2388,100,39.02,23.285
train_FD001,999081,81,78,2018-04-25 01:43:45,FRON,KDEN,KPHL,-0.0009,0.0001,100,518.67,643.15,1593.07,1408.17,14.62,21.61,553.04,2388.1,9062.59,1.3,47.5,521.24,2388.15,8145.18,8.4381,0.03,393,2388,100,38.59,23.3877
train_FD001,999081,81,79,2018-04-25 06:58:50,FRON,KPHL,KJAX,0.001,0.0002,100,518.67,642.89,1589.49,1408.06,14.62,21.61,552.84,2388.13,9064.71,1.3,47.46,520.91,2388.16,8137.61,8.4275,0.03,391,2388,100,38.7,23.2363
train_FD001,999081,81,80,2018-04-25 10:13:07,FRON,KJAX,KDEN,-0.001,-0.0001,100,518.67,642.88,1593.22,1402.87,14.62,21.61,553.31,2388.11,9058.24,1.3,47.57,521.58,2388.12,8138.41,8.3992,0.03,393,2388,100,38.91,23.2852
train_FD001,999081,81,81,2018-04-25 15:59:09,FRON,KDEN,KOKC,0.0017,-0.0002,100,518.67,642.82,1596.78,1410.335,14.62,21.61,553.91,2388.12,9063.44,1.3,47.56,521.12,2388.08,8138.72,8.469,0.03,393,2388,100,38.82,23.2242
train_FD001,999081,81,82,2018-04-25 18:15:42,FRON,KOKC,KDEN,0.0014,-0.0003,100,518.67,642.77,1592.86,1412.04,14.62,21.61,553.27,2388.12,9055.89,1.3,47.88,521,2388.16,8136.34,8.4579,0.03,394,2388,100,38.83,23.2901
