dataset,esn,unit,flight_cycle,datetime,operator,depart_icao,destination_icao,hpc_eff_mod,hpc_flow_mod,tra,t2,t24,t30,t50,p2,p15,p30,nf,nc,epr,ps30,phi,nrf,nrc,bpr,farb,htbleed,nf_dmd,pcnfr_dmd,w31,w32
train_FD001,999095,95,44,2018-01-12 01:24:41,PGT,LTCB,LTFJ,-0.0024,-0.0003,100,518.67,642.24,1587.45,1402.6,14.62,21.61,554.27,2388.07,9074.84,1.3,47.31,522.22,2388.02,8146.3,8.4165,0.03,391,2388,100,38.97,23.4084
train_FD001,999095,95,45,2018-01-12 03:36:35,PGT,LTFJ,LTCK,-0.0042,0.0002,100,518.67,641.78,1576.36,1399.9,14.62,21.61,554.1,2388.05,9066.72,1.3,47.23,522.7,2387.98,8148.08,8.4068,0.03,392,2388,100,38.88,23.2807
train_FD001,999095,95,46,2018-01-12 05:49:24,PGT,LTCK,LTFJ,-0.0027,-0.0002,100,518.67,642.33,1576.15,1399.66,14.62,21.61,554.42,2388,9073.46,1.3,47.14,522.56,2387.97,8150.25,8.4254,0.03,391,2388,100,39.02,23.3505
train_FD001,999095,95,47,2018-01-12 10:33:43,PGT,LTAJ,LTFJ,-0.0013,0,100,518.67,642.11,1585.01,1392.21,14.62,21.6,555.06,2387.97,9077.08,1.3,47.08,522.29,2388,8155.2,8.3834,0.03,391,2388,100,39.05,23.456
train_FD001,999095,95,48,2018-01-12 14:12:25,PGT,LTFJ,LTCG,0.0032,-0.0005,100,518.67,642.36,1582.01,1400.4,14.62,21.6,555.64,2387.96,9068.88,1.3,47.33,522.45,2387.95,8151.86,8.3818,0.03,393,2388,100,38.92,23.3155
train_FD001,999095,95,49,2018-01-12 21:12:35,PGT,LTCG,LTFJ,-0.0024,0.0002,100,518.67,641.99,1579.36,1399.82,14.62,21.61,555.01,2387.98,9065.63,1.3,47.11,522.16,2387.99,8150.91,8.3968,0.03,392,2388,100,38.85,23.3596
train_FD001,999080,80,51,2018-01-18 20:40:00,PGT,LTDA,LTFJ,0.0018,0.0001,100,518.67,642.97,1590.89,1411.425,14.62,21.61,553.21,2388.05,9064.48,1.3,47.68,520.8,2388.1,8147.11,8.4652,0.03,395,2388,100,38.87,23.268
train_FD001,999080,80,52,2018-01-19 00:00:00,PGT,LTFJ,LFPO,0.0038,0.0003,100,518.67,642.99,1591.94,1410.2350000000001,14.62,21.61,553.26,2388.1,9064.69,1.3,47.61,522.18,2388.03,8139.11,8.4038,0.03,395,2388,100,38.98,23.282
train_FD001,999080,80,53,2018-01-19 05:10:00,PGT,LFPO,LTFJ,0.0025,0.0005,100,518.67,642.36,1590.1,1410.78,14.62,21.61,553.1,2388.1,9064.15,1.3,47.53,521.04,2388.09,8143.13,8.4934,0.03,395,2388,100,38.7,23.2932
train_FD001,999080,80,54,2018-01-19 11:10:00,PGT,LTFJ,LCEN,0.004,0.0002,100,518.67,643.09,1589.69,1410.625,14.62,21.61,553.11,2388.05,9068.55,1.3,47.65,521.52,2388.05,8147.79,8.431,0.03,393,2388,100,38.63,23.1859
train_FD001,999080,80,55,2018-01-19 21:05:00,PGT,LCEN,LTFJ,-0.0014,0.0002,100,518.67,643.01,1595.06,1406.09,14.62,21.61,553.81,2388.07,9069.25,1.3,47.46,521.55,2388.1,8145.94,8.4918,0.03,392,2388,100,38.67,23.2709
train_FD001,999080,80,56,2018-01-20 00:05:00,PGT,LTFJ,EBCI,0.0015,-0.0002,100,518.67,642.59,1589.24,1410.52,14.62,21.61,553.77,2388.14,9062.48,1.3,47.46,521.19,2388.07,8147.26,8.4476,0.03,394,2388,100,38.61,23.167
train_FD001,999080,80,57,2018-01-20 04:26:00,PGT,EBCI,LTFJ,-0.0026,-0.0002,100,518.67,642.95,1597.32,1410.3049999999998,14.62,21.61,552.93,2388.09,9066.8,1.3,47.59,521.58,2388.1,8139.28,8.4692,0.03,393,2388,100,38.93,23.2461
train_FD001,999080,80,58,2018-01-20 08:37:47,PGT,LTFJ,,-0.0034,0.0002,100,518.67,642.76,1596.63,1410.9,14.62,21.61,553.43,2388.13,9066.29,1.3,47.62,521.11,2388.12,8148.05,8.4684,0.03,394,2388,100,38.73,23.329
train_FD001,999080,80,59,2018-01-20 10:22:39,PGT,,,0,-0.0003,100,518.67,642.99,1595.11,1410.295,14.62,21.61,552.35,2388.13,9067.72,1.3,47.55,521.49,2388.11,8148.1,8.4741,0.03,394,2388,100,38.91,23.2714
train_FD001,999080,80,60,2018-01-20 11:50:00,PGT,LTFJ,LTFE,0.0026,-0.0003,100,518.67,642.57,1596.07,1401.67,14.62,21.61,553.14,2388.14,9062.73,1.3,47.58,521.13,2388.13,8147.95,8.4508,0.03,393,2388,100,38.99,23.3367
train_FD001,999080,80,61,2018-01-20 21:23:00,PGT,LTFE,LTFJ,0.0026,-0.0002,100,518.67,642.61,1589.67,1412.165,14.62,21.61,553.44,2388.13,9067.35,1.3,47.75,521.62,2388.09,8148.32,8.4351,0.03,395,2388,100,38.77,23.3102
train_FD001,999080,80,62,2018-01-21 01:00:00,PGT,LTFJ,LTBJ,-0.0008,0.0003,100,518.67,642.86,1586.42,1411.08,14.62,21.61,552.07,2388.12,9070.76,1.3,47.7,521.14,2388.06,8143.23,8.4365,0.03,394,2388,100,38.75,23.258
train_FD001,999080,80,63,2018-01-21 02:55:00,PGT,LTBJ,LTFJ,0.0009,0.0001,100,518.67,642.91,1594.63,1408.26,14.62,21.61,552.96,2388.07,9063.54,1.3,47.61,520.89,2388.11,8149.71,8.4306,0.03,393,2388,100,38.58,23.2276
train_FD001,999080,80,64,2018-01-21 04:45:00,PGT,LTFJ,UKHH,-0.0013,-0.0001,100,518.67,642.79,1586.89,1414.37,14.62,21.61,553.2,2388.11,9072.23,1.3,47.66,520.99,2388.12,8154.08,8.4591,0.03,395,2388,100,38.58,23.292
train_FD001,999080,80,65,2018-01-21 07:40:00,PGT,UKHH,LTFJ,0.0001,0.0004,100,518.67,642.77,1595.99,1409.54,14.62,21.61,553.44,2388.11,9069.89,1.3,47.58,521.06,2388.07,8147.21,8.4613,0.03,393,2388,100,38.64,23.1857
train_FD001,999080,80,66,2018-01-21 10:45:00,PGT,LTFJ,LTAI,-0.0015,0.0002,100,518.67,643.09,1591.25,1414.335,14.62,21.61,553.08,2388.13,9073.85,1.3,47.69,521.03,2388.14,8149.86,8.4649,0.03,394,2388,100,38.73,23.1646
train_FD001,999080,80,67,2018-01-21 12:28:00,PGT,LTAI,LTFJ,-0.0017,0.0003,100,518.67,643.04,1591.85,1409.51,14.62,21.61,553,2388.12,9076.34,1.3,47.48,521.24,2388.12,8149.43,8.4291,0.03,393,2388,100,38.99,23.2238
train_FD001,999080,80,68,2018-01-21 19:50:00,PGT,LTFJ,LTCS,-0.0005,-0.0002,100,518.67,642.81,1588.5,1416.225,14.62,21.61,552.92,2388.13,9071.14,1.3,47.68,521.18,2388.13,8146.29,8.4361,0.03,394,2388,100,38.68,23.1697
train_FD001,999080,80,69,2018-01-21 22:28:59,PGT,LTCS,LTFJ,-0.0004,-0.0003,100,518.67,643.3,1591.84,1411.05,14.62,21.61,553.05,2388.12,9076.2,1.3,47.7,521.32,2388.09,8153.7,8.4469,0.03,392,2388,100,38.64,23.217
train_FD001,999080,80,70,2018-01-22 01:10:00,PGT,LTFJ,LEBL,0.0029,0.0003,100,518.67,642.71,1589.12,1405.59,14.62,21.61,552.85,2388.15,9073.29,1.3,47.84,521.44,2388.03,8149.73,8.4926,0.03,395,2388,100,38.61,23.3117
test_FD001,999182,82,161,2018-01-19 14:18:03,PGT,LTFJ,LTFE,0.0009,-0.0004,100,518.67,643.16,1592.79,1416.835,14.62,21.61,552.29,2388.18,9050.26,1.3,48.2,520.09,2388.24,8127.77,8.5125,0.03,396,2388,100,38.61,23.1978
test_FD001,999182,82,162,2018-01-19 21:22:00,PGT,LTFE,LTFJ,-0.0016,0,100,518.67,643.57,1597.99,1418.845,14.62,21.61,551.15,2388.2,9058.64,1.3,48.08,520.02,2388.29,8126.2,8.5028,0.03,397,2388,100,38.62,23.1211
test_FD001,999186,86,22,2018-01-04 12:41:35,PGT,LTCM,LTFJ,-0.0016,0.0004,100,518.67,642.35,1588.71,1412.5900000000001,14.62,21.61,553.94,2388.04,9060.02,1.3,47.38,521.69,2388.03,8140.74,8.392,0.03,393,2388,100,39.02,23.3228
test_FD001,999186,86,23,2018-01-04 14:42:32,PGT,LTFJ,LTAC,-0.004,-0.0003,100,518.67,642,1580.18,1412.885,14.62,21.61,553.71,2388.09,9060.82,1.3,47.22,521.73,2388.04,8142.82,8.4385,0.03,392,2388,100,39.01,23.3234
test_FD001,999186,86,24,2018-01-04 21:42:14,PGT,LTAC,LTFJ,-0.0043,0.0006,100,518.67,642.57,1580.16,1404.77,14.62,21.61,554.31,2388.09,9056.7,1.3,47.37,521.86,2388.09,8134.15,8.429,0.03,391,2388,100,38.96,23.3189
test_FD001,999186,86,25,2018-01-05 00:13:33,PGT,LTFJ,LEBL,-0.0033,0.0003,100,518.67,641.92,1594.13,1403.76,14.62,21.61,553.37,2388.04,9057.1,1.3,47.37,522.05,2388.09,8139.52,8.4132,0.03,394,2388,100,38.75,23.2359
test_FD001,999186,86,26,2018-01-05 04:39:59,PGT,LEBL,LTFJ,0.0007,0,100,518.67,642.82,1584.49,1399.35,14.62,21.61,553.27,2388.01,9064.37,1.3,47.45,521.94,2388.02,8138.78,8.4079,0.03,393,2388,100,38.9,23.3911
test_FD001,999186,86,27,2018-01-05 08:43:10,PGT,LTFJ,LTCR,0.0032,0.0001,100,518.67,643.01,1590.48,1409.95,14.62,21.61,554.1,2388.1,9054.69,1.3,47.36,522.01,2388.1,8136.23,8.4591,0.03,392,2388,100,38.81,23.3687
test_FD001,999186,86,28,2018-01-05 10:57:08,PGT,LTCR,LTFJ,0.0006,0.0002,100,518.67,642.28,1588.68,1407.36,14.62,21.61,553.82,2388.05,9053.66,1.3,47.41,521.76,2388.09,8135.86,8.4306,0.03,394,2388,100,39.17,23.3259
test_FD001,999186,86,29,2018-01-05 21:10:00,PGT,LTAJ,LTFJ,0.0061,-0.0004,100,518.67,642.58,1587.38,1406.75,14.62,21.61,553.22,2388.03,9061.61,1.3,47.41,521.39,2388.06,8140.52,8.4369,0.03,392,2388,100,38.95,23.2644
test_FD001,999186,86,30,2018-01-05 22:21:11,PGT,LTAJ,LTFJ,0.0042,0.0003,100,518.67,641.91,1584.5,1400.93,14.62,21.61,553.68,2388.05,9054.97,1.3,47.29,522.31,2388.04,8141.99,8.4068,0.03,394,2388,100,38.97,23.4159
test_FD001,999186,86,31,2018-01-06 00:24:20,PGT,LTFJ,LFPO,0.003,0,100,518.67,642.72,1584.96,1403.05,14.62,21.61,553.16,2388.06,9055.23,1.3,47.49,521.45,2388.02,8143.42,8.4253,0.03,393,2388,100,38.8,23.3524
test_FD001,999186,86,32,2018-01-06 01:23:30,PGT,LTFJ,LFPO,0.0018,-0.0004,100,518.67,642.52,1581.71,1406.43,14.62,21.61,554.41,2388.05,9062.14,1.3,47.17,522.37,2388.13,8134.74,8.4004,0.03,391,2388,100,38.84,23.2491
test_FD001,999186,86,33,2018-01-06 06:22:02,PGT,LFPO,LTFJ,-0.0007,0.0005,100,518.67,642.34,1594.91,1407.71,14.62,21.61,554.23,2388.04,9051.56,1.3,47.37,522.46,2388.07,8140.16,8.4382,0.03,394,2388,100,38.96,23.3885
test_FD001,999186,86,34,2018-01-06 11:44:25,PGT,LTFJ,LTAF,0.0022,0.0006,100,518.67,642.43,1585.44,1400.14,14.62,21.61,553.34,2388.03,9061.87,1.3,47.48,521.5,2388.05,8139.45,8.4149,0.03,393,2388,100,38.96,23.3784
test_FD001,999186,86,35,2018-01-06 13:25:13,PGT,LTAF,LTFJ,-0.0021,0.0003,100,518.67,642.5,1584.54,1403.53,14.62,21.61,553.77,2388.07,9058.87,1.3,47.58,521.73,2388.06,8139.23,8.4406,0.03,393,2388,100,38.75,23.4052
test_FD001,999186,86,36,2018-01-06 20:50:00,PGT,LTFJ,LTAU,-0.0022,-0.0003,100,518.67,642.41,1591.48,1406.41,14.62,21.61,553.77,2388.05,9061.69,1.3,47.46,521.9,2388.07,8137.73,8.446,0.03,393,2388,100,38.91,23.3625
test_FD001,999186,86,37,2018-01-06 22:03:40,PGT,LTFJ,LTAU,0.0008,-0.0003,100,518.67,642.22,1596.2,1410.155,14.62,21.61,554.26,2388.06,9064.76,1.3,47.38,521.68,2387.99,8134.49,8.4622,0.03,394,2388,100,38.79,23.3463
test_FD001,999186,86,38,2018-01-06 23:57:37,PGT,LTAU,LTFJ,0.0006,0.0005,100,518.67,642.53,1583.99,1404.8,14.62,21.61,553.75,2388.04,9063.32,1.3,47.4,521.73,2388.08,8143.93,8.4387,0.03,392,2388,100,38.87,23.4147
test_FD001,999186,86,39,2018-01-07 01:39:20,PGT,LTFJ,EDDB,0.0053,0.0005,100,518.67,642.71,1587.24,1399.31,14.62,21.61,553.75,2388.05,9052.27,1.3,47.6,521.97,2388.06,8131.59,8.4242,0.03,395,2388,100,39.01,23.3866
test_FD001,999186,86,40,2018-01-07 01:39:20,PGT,LTFJ,,-0.0021,-0.0001,100,518.67,642.43,1587.72,1396.14,14.62,21.61,554.23,2388.09,9051.44,1.3,47.34,521.61,2388.02,8136.29,8.4452,0.03,393,2388,100,39,23.416
test_FD001,999186,86,41,2018-01-07 02:38:27,PGT,LTFJ,EDDB,-0.0028,-0.0001,100,518.67,642.8,1591.03,1401.93,14.62,21.61,554.43,2388.1,9058.61,1.3,47.54,522.19,2388.04,8141.28,8.4323,0.03,392,2388,100,38.72,23.2738
test_FD001,999186,86,42,2018-01-07 06:21:26,PGT,EDDB,LTFJ,-0.0006,0.0002,100,518.67,642.33,1589.82,1398.37,14.62,21.61,553.98,2388.08,9064.87,1.3,47.5,521.03,2388.05,8137.19,8.4273,0.03,394,2388,100,38.88,23.3873
test_FD001,999186,86,43,2018-01-07 10:29:16,PGT,LTFJ,LTAC,-0.0003,-0.0004,100,518.67,642.92,1586.06,1410.775,14.62,21.61,553.39,2388.08,9054.86,1.3,47.47,522.12,2388.08,8136.07,8.4348,0.03,393,2388,100,38.89,23.3442
test_FD001,999186,86,44,2018-01-07 12:04:03,PGT,LTAC,LTFJ,-0.0004,0.0001,100,518.67,642.64,1590.51,1401.57,14.62,21.61,554.57,2388.1,9053.87,1.3,47.37,521.82,2388.09,8140.46,8.4059,0.03,394,2388,100,38.77,23.4183
test_FD001,999186,86,45,2018-01-07 14:03:03,PGT,LTFJ,LTAF,0.0014,0.0005,100,518.67,642.31,1592.85,1407.96,14.62,21.61,553.78,2388.08,9056.8,1.3,47.38,522.03,2388.08,8143.83,8.4246,0.03,392,2388,100,38.9,23.3369
test_FD001,999186,86,46,2018-01-07 19:55:00,PGT,LTAF,LTFJ,0.0023,-0.0003,100,518.67,642.77,1578.39,1405.79,14.62,21.61,553.45,2388,9058.92,1.3,47.26,521.61,2388.08,8140.63,8.4472,0.03,391,2388,100,38.92,23.2962
test_FD001,999186,86,47,2018-01-07 21:03:08,PGT,LTAF,LTFJ,0.0018,0.0002,100,518.67,642.27,1579.05,1403.6,14.62,21.61,554.23,2388.07,9064.84,1.3,47.22,521.68,2388.09,8139.54,8.4354,0.03,393,2388,100,38.87,23.3461
test_FD001,999186,86,48,2018-01-07 22:40:00,PGT,LTFJ,EHAM,0.0002,-0.0003,100,518.67,642.4,1588.62,1402.06,14.62,21.61,553.52,2388.03,9061.5,1.3,47.47,521.62,2388.06,8140.9,8.4214,0.03,393,2388,100,38.75,23.3025
test_FD001,999200,100,170,2018-07-20 16:43:39,PGT,LTFJ,URKK,-0.0006,-0.0004,100,518.67,642.7,1589.92,1407.93,14.62,21.61,553.29,2388.05,9111.31,1.3,47.55,521.71,2388.06,8178.23,8.4235,0.03,393,2388,100,38.88,23.298
train_FD001,999080,80,71,2018-01-22 05:47:18,PGT,LEBL,LTFJ,0.0018,0.0004,100,518.67,642.47,1597.49,1408.74,14.62,21.61,551.7,2388.08,9068.42,1.3,47.87,521.56,2388.12,8150.91,8.4581,0.03,394,2388,100,38.69,23.2919
train_FD001,999080,80,72,2018-01-22 09:50:00,PGT,LTFJ,LTCB,-0.0006,-0.0004,100,518.67,642.73,1596.1,1410.3,14.62,21.61,552.74,2388.14,9071.29,1.3,47.65,521.06,2388.1,8147.34,8.4828,0.03,393,2388,100,38.74,23.2948
train_FD001,999080,80,73,2018-01-22 11:54:00,PGT,LTCB,LTFJ,-0.005,-0.0001,100,518.67,643.23,1592.89,1409.73,14.62,21.61,552.37,2388.11,9076.71,1.3,47.67,520.85,2388.08,8153.08,8.445,0.03,395,2388,100,38.77,23.3328
train_FD001,999080,80,74,2018-01-22 20:55:00,PGT,LTFJ,LTAY,0.0029,-0.0003,100,518.67,643.01,1592.83,1411.29,14.62,21.61,552.97,2388.11,9077.12,1.3,47.75,521.5,2388.13,8155.49,8.4196,0.03,394,2388,100,38.82,23.2364
train_FD001,999080,80,75,2018-01-22 22:25:00,PGT,LTAY,LTFJ,-0.001,0.0005,100,518.67,642.98,1587.53,1411.075,14.62,21.61,553.71,2388.14,9076.9,1.3,47.81,520.85,2388.1,8148.65,8.4142,0.03,393,2388,100,38.61,23.2404
train_FD001,999080,80,76,2018-01-23 01:36:37,PGT,LTFJ,EDDM,-0.0008,0.0002,100,518.67,642.77,1586.54,1412.545,14.62,21.61,552.79,2388.1,9085.66,1.3,47.73,521.08,2388.15,8154.64,8.4434,0.03,394,2388,100,38.9,23.2315
train_FD001,999080,80,77,2018-01-23 04:55:00,PGT,EDDM,LTFJ,0.0007,-0.0002,100,518.67,642.69,1591.97,1414.8899999999999,14.62,21.61,553.01,2388.14,9072.27,1.3,47.7,521.47,2388.1,8152.99,8.4415,0.03,393,2388,100,38.85,23.3024
train_FD001,999071,71,1,2018-01-04 20:04:36,PGT,URKK,LTFJ,-0.0049,-0.0004,100,518.67,642.53,1588.38,1403.23,14.62,21.61,553.76,2388.14,9046.36,1.3,47.22,521.51,2388.11,8123.58,8.4541,0.03,394,2388,100,38.76,23.3465
train_FD001,999071,71,2,2018-01-04 22:48:27,PGT,LTFJ,LTCD,0.0015,-0.0002,100,518.67,642.88,1594.42,1406.95,14.62,21.61,553.71,2388.06,9048.93,1.3,47.57,521,2388.09,8127.53,8.4412,0.03,392,2388,100,39,23.3321
train_FD001,999071,71,3,2018-01-05 00:54:37,PGT,LTCD,LTFJ,0.0014,0,100,518.67,643.08,1592.86,1411.065,14.62,21.61,553.9,2388.1,9048.17,1.3,47.55,521.7,2388.12,8123.3,8.4401,0.03,395,2388,100,38.86,23.2362
train_FD001,999071,71,4,2018-01-05 03:29:54,PGT,LTFJ,LTCK,-0.0022,-0.0003,100,518.67,642.67,1591.28,1396.89,14.62,21.61,553.46,2388.1,9044.72,1.3,47.55,521.7,2388.1,8125.86,8.4693,0.03,393,2388,100,38.73,23.265
train_FD001,999071,71,5,2018-01-05 05:55:57,PGT,LTCK,LTFJ,0.0033,0.0003,100,518.67,642.79,1585.03,1404.77,14.62,21.61,553.56,2388.09,9040.9,1.3,47.42,521.61,2388.07,8123.92,8.4492,0.03,391,2388,100,38.8,23.3872
train_FD001,999071,71,6,2018-01-05 08:30:07,PGT,LTFJ,LTAJ,-0.0013,0.0002,100,518.67,642.24,1585.04,1400.9,14.62,21.61,552.71,2388.14,9042.61,1.3,47.55,520.85,2388.12,8130.8,8.4392,0.03,393,2388,100,38.87,23.3666
train_FD001,999071,71,7,2018-01-05 10:26:25,PGT,LTAJ,LTFJ,-0.0036,-0.0002,100,518.67,641.9,1595.55,1404.59,14.62,21.61,554.32,2388.12,9043.73,1.3,47.58,521.5,2388.14,8120.29,8.4725,0.03,393,2388,100,38.58,23.3132
train_FD001,999071,71,8,2018-01-05 20:40:00,PGT,LTFJ,LTAR,0.0024,0.0002,100,518.67,642.36,1586.39,1408.79,14.62,21.61,553.76,2388.14,9042,1.3,47.5,521.88,2388.08,8131.86,8.4183,0.03,393,2388,100,38.91,23.2622
train_FD001,999071,71,9,2018-01-05 21:57:53,PGT,LTFJ,LTAR,0.0006,0.0001,100,518.67,642.7,1585.04,1410.29,14.62,21.61,552.91,2388.12,9043.82,1.3,47.33,521.7,2388.09,8121.42,8.4295,0.03,393,2388,100,38.93,23.4082
train_FD001,999071,71,10,2018-01-05 23:41:49,PGT,LTAR,LTFJ,0.0004,0.0002,100,518.67,642.9,1591.38,1409.9,14.62,21.61,554.01,2388.1,9039.9,1.3,47.44,521.32,2388.11,8120.92,8.409,0.03,392,2388,100,38.93,23.3789
train_FD001,999071,71,11,2018-01-06 02:02:41,PGT,LTFJ,EHAM,0.0031,0.0002,100,518.67,642.42,1589.45,1406.38,14.62,21.61,553.23,2388.11,9050.2,1.3,47.45,521.45,2388.08,8130.55,8.3942,0.03,393,2388,100,38.92,23.2084
train_FD001,999071,71,12,2018-01-06 06:00:44,PGT,,,0.0041,-0.0001,100,518.67,642.5,1587.32,1407.48,14.62,21.61,553.49,2388.07,9046.58,1.3,47.51,521.39,2388.07,8122.69,8.4446,0.03,393,2388,100,38.76,23.3241
train_FD001,999071,71,13,2018-01-06 06:00:44,PGT,,,0.001,0.0004,100,518.67,642.88,1582.03,1403.44,14.62,21.61,553.16,2388.1,9042.95,1.3,47.46,521.8,2388.07,8125.66,8.4378,0.03,393,2388,100,38.82,23.3434
train_FD001,999071,71,14,2018-01-06 07:00:21,PGT,EHAM,LTFJ,0.0038,0.0002,100,518.67,642.75,1588.93,1407.7,14.62,21.61,553.84,2388.05,9053.44,1.3,47.52,521.26,2388.11,8131.34,8.4379,0.03,392,2388,100,39.05,23.3024
train_FD001,999071,71,15,2018-01-06 10:15:00,PGT,LTFJ,LTAR,0.0015,0.0003,100,518.67,642.46,1590.25,1412.21,14.62,21.61,553.71,2388.15,9046.35,1.3,47.38,521.6,2388.15,8125.29,8.4088,0.03,393,2388,100,38.88,23.3635
train_FD001,999071,71,16,2018-01-06 11:34:57,PGT,LTFJ,LTAR,-0.0012,-0.0004,100,518.67,643.09,1582.02,1409.96,14.62,21.61,553.39,2388.13,9039.42,1.3,47.48,521.22,2388.07,8125.79,8.4373,0.03,393,2388,100,38.8,23.331
train_FD001,999065,65,121,2018-01-19 06:46:00,PGT,EDDM,LTFJ,0.0036,0,100,518.67,643.29,1601.39,1416.025,14.62,21.61,552.18,2388.2,9039.02,1.3,48.1,520.19,2388.22,8119.22,8.4803,0.03,396,2388,100,38.53,23.1883
train_FD001,999065,65,122,2018-01-19 07:56:18,PGT,EDDM,LTFJ,-0.0014,0.0002,100,518.67,643.42,1597.1,1409.22,14.62,21.61,551.47,2388.28,9036.02,1.3,47.99,520.61,2388.35,8120.08,8.5015,0.03,395,2388,100,38.52,23.1346
train_FD001,999065,65,123,2018-01-19 10:56:01,PGT,LTFJ,LTBJ,-0.0024,0.0002,100,518.67,643.22,1603.33,1417.385,14.62,21.61,551.81,2388.26,9032.77,1.3,47.87,520.68,2388.27,8123.67,8.4888,0.03,397,2388,100,38.53,23.255
train_FD001,999065,65,124,2018-01-19 11:55:10,PGT,LTFJ,LTBJ,-0.0014,-0.0003,100,518.67,643.01,1602.95,1421.1950000000002,14.62,21.61,551.84,2388.29,9044.65,1.3,48.04,520.18,2388.26,8116.57,8.51,0.03,394,2388,100,38.5,23.2066
train_FD001,999065,65,125,2018-01-19 13:32:10,PGT,LTBJ,LTFJ,-0.0016,0.0002,100,518.67,643.01,1588.85,1417.915,14.62,21.61,550.83,2388.23,9042.78,1.3,47.96,519.86,2388.26,8112.91,8.4933,0.03,395,2388,100,38.53,23.1039
train_FD001,999065,65,126,2018-01-19 15:47:00,PGT,LTFJ,UKDE,-0.0004,0.0002,100,518.67,643.63,1598.37,1416.99,14.62,21.61,551.99,2388.27,9044.51,1.3,48.04,519.61,2388.28,8111.41,8.5084,0.03,397,2388,100,38.51,23.1239
train_FD001,999065,65,127,2018-01-19 21:24:32,PGT,UKBB,,0.0054,0.0005,100,518.67,643.2,1596.3,1420.365,14.62,21.61,551.63,2388.31,9043.36,1.3,48.12,519.67,2388.24,8121.02,8.4933,0.03,395,2388,100,38.51,23.1135
test_FD001,999200,100,171,2018-07-20 20:18:05,PGT,URKK,LTFJ,-0.0026,-0.0003,100,518.67,642.83,1586.64,1410.595,14.62,21.61,554.19,2388.05,9101.31,1.3,47.72,521.59,2388.03,8172.32,8.4667,0.03,392,2388,100,38.84,23.2103
test_FD001,999200,100,172,2018-07-20 22:47:51,PGT,LTFJ,LTAY,0.0007,0.0003,100,518.67,642.61,1594.51,1403.93,14.62,21.61,553.58,2388,9111.17,1.3,47.62,521.9,2388.06,8179.29,8.4279,0.03,394,2388,100,38.95,23.363
test_FD001,999200,100,173,2018-07-21 00:24:20,PGT,LTAY,LTFJ,-0.0003,0,100,518.67,642.56,1591.49,1405.75,14.62,21.61,553.66,2388.05,9110.21,1.3,47.47,521.82,2388.04,8182.17,8.4615,0.03,393,2388,100,38.92,23.3491
test_FD001,999200,100,174,2018-07-21 03:01:21,PGT,LTFJ,LEBL,-0.0005,0.0003,100,518.67,642.81,1589.97,1404.9,14.62,21.61,553.66,2388.04,9103.78,1.3,47.39,521.73,2388,8183.7,8.4234,0.03,392,2388,100,38.64,23.2858
test_FD001,999200,100,175,2018-07-21 07:42:00,PGT,LEBL,LTFJ,0.0019,0,100,518.67,642.25,1595.08,1398.46,14.62,21.61,553.07,2388.03,9104.53,1.3,47.44,521.6,2387.99,8182.5,8.4691,0.03,393,2388,100,39,23.2858
test_FD001,999200,100,176,2018-07-21 12:03:41,PGT,LTFJ,LTCA,0.0002,0.0002,100,518.67,642.73,1590.96,1410.38,14.62,21.61,553.37,2388.03,9107.99,1.3,47.68,521.23,2388.04,8186.68,8.4922,0.03,395,2388,100,38.79,23.2757
test_FD001,999200,100,177,2018-07-21 14:04:54,PGT,LTCA,LTFJ,-0.0041,-0.0003,100,518.67,642.8,1593.26,1410.645,14.62,21.61,553.93,2388.08,9115.37,1.3,47.81,521.52,2388.02,8188.45,8.4296,0.03,393,2388,100,39.02,23.2923
test_FD001,999200,100,178,2018-07-21 16:50:38,PGT,LTFJ,HEGN,0.0001,0.0005,100,518.67,642.32,1591.78,1408.08,14.62,21.61,553.55,2388.05,9115.8,1.3,47.62,521.93,2388.05,8184.89,8.4574,0.03,394,2388,100,38.65,23.1937
test_FD001,999200,100,179,2018-07-21 20:28:33,PGT,HEGN,LTFJ,0.0041,0.0001,100,518.67,642.3,1588.93,1411.4099999999999,14.62,21.61,553.04,2388.03,9122.48,1.3,47.53,521.49,2388,8185.87,8.4371,0.03,393,2388,100,38.78,23.2962
test_FD001,999200,100,180,2018-07-21 23:50:00,PGT,LTFJ,LTAP,-0.0004,0.0001,100,518.67,642.65,1593.47,1412.895,14.62,21.61,553.93,2388.04,9109.37,1.3,47.61,521.58,2388.07,8193.02,8.5022,0.03,392,2388,100,38.75,23.3786
test_FD001,999200,100,181,2018-07-22 00:23:25,PGT,LTFJ,LTAP,-0.001,0,100,518.67,642.94,1586.09,1408.95,14.62,21.61,553.9,2388.02,9123.82,1.3,47.53,521.93,2388.03,8193.03,8.4124,0.03,393,2388,100,38.88,23.1571
test_FD001,999200,100,182,2018-07-22 02:01:02,PGT,LTAP,LTFJ,-0.0027,-0.0001,100,518.67,642.28,1598.05,1412.2150000000001,14.62,21.61,553.85,2388.05,9122.39,1.3,47.63,521.47,2388.03,8193.05,8.4333,0.03,394,2388,100,38.9,23.2921
test_FD001,999200,100,183,2018-07-22 04:11:28,PGT,LTFJ,EGSS,0.0009,0.0001,100,518.67,642.78,1595.34,1406.21,14.62,21.61,553.51,2388.03,9122.97,1.3,47.53,522.06,2388.05,8197.42,8.4463,0.03,394,2388,100,38.66,23.3496
